"","TG","TF","zscore","corr","offset","weighted_score"
"827","Nodal","Smad7",5.3604742451509,0.177965668253554,7.11764705882353,5.3604742451509
"828","Nodal","Pitx2",4.20787005928154,0.19776895878562,54.9572192513369,1.54979146814278
"829","Nodal","Zfp428",3.23180418693727,0.171498157185288,33.7058823529412,1.97972589138956
"830","Nodal","Utf1",3.64675238201227,-0.185805428561631,46.668449197861,1.69056527537873
"831","Nodal","Eomes",3.56524575962761,0.183997904404726,48.4919786096257,1.57805241349059
"832","Ppa1","Ddit3",4.4247201152263,-0.203010579026381,-25.4491978609626,4.4247201152263
"833","Ppa1","Npm1",5.42117383004246,0.286498689797949,-36.6470588235294,5.42117383004246
"834","Ppa1","Etv4",6.05861691987548,0.215418875476549,19.3636363636364,6.05861691987548
"835","Ppa1","Phf5a",8.55833985409845,0.402338535282927,-15.3689839572193,8.55833985409845
"836","Ppa1","Myc",3.96224411423429,0.168074136730411,24.0213903743315,3.96224411423429
"837","Ppa1","Zbtb20",4.71990768985737,-0.154778493039815,15.8235294117647,4.71990768985737
"838","Ppa1","Crebrf",3.32663397664851,-0.229957573162522,-3.72192513368984,3.32663397664851
"839","Ppa1","Notch1",5.32158899317167,-0.189020756831526,-4.94652406417112,5.32158899317167
"840","Ppa1","Sfpq",3.60711986898389,0.21336043562832,-14.2352941176471,3.60711986898389
"841","Ppa1","Lyar",10.1204873911964,0.429399762945854,-23.4438502673797,10.1204873911964
"842","Ppa1","Ybx3",6.90933793786949,0.33244165782864,-7.59893048128342,6.90933793786949
"843","Rhobtb1","Prrx1",4.67793483168411,0.256025599765263,-20.4385026737968,4.67793483168411
"844","Rhobtb1","Pou3f3",26.2939979532934,0.590480858086529,46.144385026738,12.3477868561781
"845","Rhobtb1","Meox1",11.3855069609639,0.417862040937803,26.3208556149733,11.3855069609639
"846","Rhobtb1","Ebf1",4.15563788176365,0.182714267417757,-24.3155080213904,4.15563788176365
"847","Rhobtb1","Zfp503",3.94709091558612,0.242882333388302,-9.48128342245989,3.94709091558612
"848","Rhobtb1","Zfp811",3.96613242541757,0.15596288336301,-32.8021390374332,3.96613242541757
"849","Rhobtb1","Bmi1",6.594996154803,0.177248970274496,-34.2085561497326,6.594996154803
"850","Rhobtb1","Mllt11",4.3295672604443,0.161893019446876,-19.5561497326203,4.3295672604443
"851","Rhobtb1","Cited1",4.37542428294707,0.235667797178437,-19.7219251336898,4.37542428294707
"852","Chchd10","Arid5b",3.82949250543847,0.470175638162548,-19.2780748663102,3.82949250543847
"853","Chchd10","Mycn",3.68097949678493,0.369524315436726,-6.06417112299465,3.68097949678493
"854","Chchd10","Sox11",5.48589071506529,-0.520146148219565,10.3529411764706,5.48589071506529
"855","Chchd10","Twist1",4.52420328196782,-0.340237010720926,19.4385026737968,4.52420328196782
"856","Chchd10","Sp8",5.01040418694589,-0.408599862274467,-12.4010695187166,5.01040418694589
"857","Chchd10","Zmynd11",3.18973103745654,-0.203813086169803,-1.10160427807487,3.18973103745654
"858","Chchd10","Egr3",4.53957845893811,-0.184945887295269,-13.1871657754011,4.53957845893811
"859","Chchd10","Etv5",3.6306218241472,0.283156193618689,-24.6470588235294,3.6306218241472
"860","Chchd10","Nrip1",4.01294252448775,-0.237658922975576,1.56149732620321,4.01294252448775
"861","Chchd10","Hes1",3.60660423511385,-0.381378114099939,3.12299465240642,3.60660423511385
"862","Chchd10","T",5.84581010495819,-0.547394519668855,37.7379679144385,3.31007453973046
"863","Chchd10","Zfp608",3.231557864872,-0.339202608164655,16.620320855615,3.231557864872
"864","Chchd10","Cdx1",3.27937092498309,-0.253846646045294,15.807486631016,3.27937092498309
"865","Chchd10","Asxl3",3.1419920855305,-0.148201647782866,-3.48663101604278,3.1419920855305
"866","Chchd10","Cxxc5",3.18318437937455,-0.237032670269787,-8.43850267379679,3.18318437937455
"867","Chchd10","Klf9",5.46682993357821,0.401789367014704,3.37433155080214,5.46682993357821
"868","Chchd10","Smarca2",3.06292597386992,-0.150258099911264,11.3475935828877,3.06292597386992
"869","Chchd10","Pbx3",4.58288985268894,-0.359955894633394,2.64171122994652,4.58288985268894
"870","Chchd10","Meis2",4.55858963055042,-0.356651852163171,22.3368983957219,4.55858963055042
"871","Chchd10","Sp5",4.43526362102909,-0.375185316882112,15.2887700534759,4.43526362102909
"872","Chchd10","Mybl2",3.91621470148913,0.310869276225999,-6.22994652406417,3.91621470148913
"873","Chchd10","Ncoa3",3.44136156129921,0.293659172678858,-19.7112299465241,3.44136156129921
"874","Chchd10","Lmo4",3.95622318013068,-0.381222342846094,-2.76470588235294,3.95622318013068
"875","Chchd10","Bhlhe22",3.33494226267762,-0.140838524996121,5.21390374331551,3.33494226267762
"876","Chchd10","Sox2",5.03028708535796,0.510190049577756,11.192513368984,5.03028708535796
"877","Chchd10","Pitx2",5.6016006564586,-0.50898505893399,19.7540106951872,5.6016006564586
"878","Chchd10","Zfp362",3.0629040661188,-0.240378277291838,22.5454545454545,3.0629040661188
"879","Chchd10","Zfp979",4.39798177023524,0.363003113416436,4.17647058823529,4.39798177023524
"880","Chchd10","Zfp618",4.21295679759238,-0.166977440537431,6.81818181818182,4.21295679759238
"881","Chchd10","Mycl",3.71234633923414,-0.361680936068142,20.716577540107,3.71234633923414
"882","Chchd10","Zfp990",3.47418421307797,0.350947720065984,-6.98930481283422,3.47418421307797
"883","Chchd10","Zfp985",3.53467464891895,0.341770463941735,10.6577540106952,3.53467464891895
"884","Chchd10","Mxd4",4.47707345248235,-0.304777096390778,-0.941176470588235,4.47707345248235
"885","Chchd10","Prdm8",4.34843994573243,-0.181027015088446,26.4438502673797,4.34843994573243
"886","Chchd10","Evx1",3.4928100945252,-0.368767076259446,28.2352941176471,3.4928100945252
"887","Chchd10","Peg3",4.87822712053264,-0.376609824273603,41.0267379679144,2.57779326050889
"888","Chchd10","Meis3",4.38515067330642,-0.333966844596579,1.14973262032086,4.38515067330642
"889","Chchd10","Tead2",4.90918961373586,-0.51739009325361,16.9358288770053,4.90918961373586
"890","Chchd10","Ndn",4.86766235398084,-0.395498769138651,1.40106951871658,4.86766235398084
"891","Chchd10","Utf1",6.72417677589376,0.563403524407453,14.4652406417112,6.72417677589376
"892","Chchd10","Zfp42",5.5742967144992,0.576766131969109,-8.94652406417112,5.5742967144992
"893","Chchd10","Smad1",5.07177997283745,-0.3736867658608,4.9144385026738,5.07177997283745
"894","Chchd10","Klf2",6.23621438600033,0.595975466684065,7.32085561497326,6.23621438600033
"895","Chchd10","Tcf12",4.91494772819611,-0.257031800493017,-1.39572192513369,4.91494772819611
"896","Chchd10","Eomes",4.39705884685456,-0.473193930679133,42.4919786096257,2.24947573805216
"897","Dnmt3l","Arid5b",3.76489492904516,0.388730217900886,-6.52406417112299,3.76489492904516
"898","Dnmt3l","Klf9",3.35995780124648,0.313245479750429,-6.95187165775401,3.35995780124648
"899","Dnmt3l","Ncoa3",3.00001517440518,0.269916879552381,-18.5454545454545,3.00001517440518
"900","Dnmt3l","Zfp979",3.55789571476298,0.31635970843682,3.03208556149733,3.55789571476298
"901","Dnmt3l","Tcea3",4.70119459506407,0.39859300428453,-18.8021390374332,4.70119459506407
"902","Dnmt3l","Zfp990",4.17017931542839,0.349567349489282,-1.29946524064171,4.17017931542839
"903","Dnmt3l","Tead2",3.32861433493454,-0.37321848488337,-7.73262032085561,3.32861433493454
"904","Dnmt3l","Utf1",3.0838481506246,0.358610419253968,11.6898395721925,3.0838481506246
"905","Dnmt3l","Zfp42",6.31157825057804,0.486463558951575,-12.572192513369,6.31157825057804
"906","Dnmt3l","Klf2",5.40408978384494,0.457305830748698,-4.00534759358289,5.40408978384494
"907","Cstb","Tfcp2l1",3.05614683169695,-0.253214153991546,7.6951871657754,3.05614683169695
"908","Cstb","Arid5b",3.00704163394988,-0.25612211108111,-9.82887700534759,3.00704163394988
"909","Cstb","Mycn",4.13732468073067,-0.281396030435045,-4.89839572192513,4.13732468073067
"910","Cstb","T",4.0275716840559,0.286975898306262,37.8930481283422,2.27335366492626
"911","Cstb","Sall4",7.75787031262382,-0.167324695054573,20.7754010695187,7.75787031262382
"912","Cstb","Sox2",3.35560903242318,-0.267033550327318,-2.92513368983957,3.35560903242318
"913","Cstb","Tead2",3.92224581307771,0.284378947349113,-9.62032085561497,3.92224581307771
